DATE,TV,Google Ads,Social Media,Radio,Print,Seasonality,Trend,Macroeconomic,Sales
2022-04-13,76966.07,105155.18,116601.67,97946.61,154976.84,0.98,5.16,1.05,3145788.91
2022-04-14,98959.45,116597.54,98982.24,100863.27,54091.63,0.98,5.17,1.05,3135519.88
2022-04-15,107026.44,64732.16,52157.32,94447.07,96326.92,0.97,5.18,1.05,3061492.21
2022-04-16,146515.01,73147.9,112620.99,136363.88,72744.92,0.97,5.18,1.05,3076443.81
2022-04-17,70049.38,117916.85,82662.38,62812.36,118123.22,0.96,5.18,1.05,3150552.03
2022-04-18,129529.67,71549.56,126434.4,118235.21,51484.84,0.96,5.19,1.05,3104703.09
2022-04-19,93580.33,113896.19,100039.77,133039.9,110389.38,0.95,5.2,1.05,3196021.39
2022-04-20,98516.09,58985.87,111862.63,121490.2,81098.55,0.95,5.2,1.05,3141590.82
2022-04-21,120244.58,125445.23,71272.93,169740.97,77975.14,0.94,5.2,1.05,3092008.9
2022-04-22,66318.34,63024.3,82320.03,84131.6,56605.05,0.94,5.21,1.05,3115472.28
2022-04-23,111472.29,116569.0,86240.84,128719.14,86047.72,0.93,5.22,1.05,3118631.38
2022-04-24,104993.57,118768.93,125701.07,96817.28,132535.02,0.92,5.22,1.05,3078360.15
2022-04-25,114773.54,79096.85,150321.31,137002.18,99244.34,0.92,5.22,1.05,3068306.54
2022-04-26,108675.06,117460.8,75844.85,99769.33,118830.41,0.91,5.23,1.05,3148001.59
2022-04-27,173659.0,107813.27,132305.44,88363.73,149939.25,0.9,5.24,1.05,3154032.95
2022-04-28,80867.8,83834.74,34909.68,139182.17,107912.67,0.9,5.24,1.04,3140637.22
2022-04-29,84070.09,69743.36,64174.32,85253.14,83236.01,0.89,5.24,1.04,3184736.32
2022-04-30,81305.78,41121.23,71236.65,57618.23,114017.57,0.88,5.25,1.04,3080248.34
2022-05-01,83335.69,110489.5,59424.74,84494.59,83671.12,0.87,5.26,1.04,3189263.01
2022-05-02,80878.39,53055.92,52492.35,118570.99,84867.32,0.86,5.26,1.04,3058562.65
2022-05-03,135670.5,102860.33,112389.97,141761.16,54403.22,0.85,5.26,1.04,3050882.39
2022-05-04,142615.13,92096.55,93577.97,103333.88,127787.72,0.85,5.27,1.04,3011276.26
2022-05-05,82877.61,120374.28,111382.16,139545.91,88419.92,0.84,5.28,1.04,3074593.32
2022-05-06,75029.33,90938.64,120714.18,59254.75,105462.95,0.83,5.28,1.04,3069158.65
2022-05-07,114142.47,90116.57,107968.51,86702.1,68921.14,0.82,5.28,1.04,3117957.91
2022-05-08,83433.31,121956.12,119732.9,91342.75,113078.43,0.81,5.29,1.04,3101028.08
2022-05-09,118987.95,110051.74,97914.03,96563.22,77141.76,0.8,5.3,1.04,3026215.13
2022-05-10,106087.69,109484.68,64390.2,102522.83,95748.74,0.79,5.3,1.04,3063117.35
2022-05-11,54527.68,114078.03,131734.43,120727.33,126334.78,0.77,5.3,1.04,3060931.97
2022-05-12,146425.16,53932.84,82326.64,86655.79,123722.78,0.76,5.31,1.04,2987320.53
2022-05-13,153876.33,122703.66,71932.11,104170.86,99339.1,0.75,5.32,1.04,3023552.31
2022-05-14,81616.34,118374.06,94662.46,98646.31,46956.07,0.74,5.32,1.04,3030405.96
2022-05-15,88368.95,69499.51,72615.67,72223.3,189784.32,0.73,5.32,1.04,3136844.09
2022-05-16,108575.96,92677.59,87477.09,96590.0,152375.77,0.72,5.33,1.04,3070822.94
2022-05-17,110033.7,98820.78,110321.62,95690.21,121680.24,0.71,5.34,1.04,3090319.69
2022-05-18,119756.33,95965.1,110450.25,95047.58,77403.89,0.69,5.34,1.03,2978115.74
2022-05-19,160306.14,110015.8,73065.1,100952.78,96592.24,0.68,5.34,1.03,3108472.17
2022-05-20,94691.58,142941.0,85368.84,102270.21,83697.39,0.67,5.35,1.03,3109410.33
2022-05-21,76051.08,132453.0,132229.99,87031.14,137915.68,0.66,5.36,1.03,2939913.92
2022-05-22,58620.42,60633.42,114892.0,138181.44,107875.09,0.64,5.36,1.03,2999925.55
2022-05-23,78072.1,118662.1,162251.95,64915.58,76475.08,0.63,5.36,1.03,3055226.88
2022-05-24,99006.19,139868.0,135403.85,78370.9,85877.35,0.62,5.37,1.03,3057794.32
2022-05-25,153836.74,111604.26,134328.79,183398.91,133635.64,0.6,5.38,1.03,2986678.06
2022-05-26,84471.66,132729.41,58363.94,68860.26,148002.94,0.59,5.38,1.03,3000249.42
2022-05-27,106713.64,160368.11,122915.81,59387.36,145849.95,0.57,5.38,1.03,2980473.77
2022-05-28,99507.31,130711.29,98406.8,122034.3,122710.96,0.56,5.39,1.03,3010580.96
2022-05-29,135651.8,107479.26,83470.55,37686.4,92421.25,0.55,5.4,1.03,3059537.67
2022-05-30,175807.97,131352.65,105040.46,92941.78,2754.59,0.53,5.4,1.03,2955649.53
2022-05-31,84073.94,104346.63,128356.35,164374.75,108914.8,0.52,5.4,1.03,3038672.37
2022-06-01,85316.82,100717.09,115024.95,53651.92,99945.14,0.5,5.41,1.03,2943886.57
2022-06-02,131324.83,89457.57,73645.79,40541.07,104199.46,0.49,5.42,1.02,2934839.68
2022-06-03,120456.74,146902.4,122273.77,55024.56,101616.92,0.47,5.42,1.02,3012316.47
2022-06-04,155401.22,75447.14,80872.37,126950.79,60212.14,0.46,5.42,1.02,3011566.4
2022-06-05,117517.85,145971.03,106500.49,133743.3,116722.26,0.44,5.43,1.02,3002043.21
2022-06-06,89221.24,114995.92,90899.5,84622.34,118966.49,0.43,5.44,1.02,2887608.56
2022-06-07,117719.64,58020.81,93434.01,120496.37,120470.16,0.41,5.44,1.02,2923952.28
2022-06-08,133261.11,111029.48,122987.29,141707.66,128397.31,0.39,5.44,1.02,2982179.22
2022-06-09,124614.47,36999.2,68794.19,153620.39,118121.55,0.38,5.45,1.02,2936817.64
2022-06-10,115218.22,118765.24,158355.85,92609.94,87699.12,0.36,5.46,1.02,2874701.12
2022-06-11,132000.24,126556.94,45367.42,30955.85,97874.89,0.35,5.46,1.02,2944883.3
2022-06-12,135078.87,82229.32,82069.97,75373.63,102733.75,0.33,5.46,1.02,2879748.62
2022-06-13,141464.77,103706.43,111106.36,87195.87,103230.98,0.31,5.47,1.02,2998679.39
2022-06-14,119461.3,158624.72,117529.42,92231.84,129946.53,0.3,5.48,1.01,2979604.77
2022-06-15,94986.46,84827.6,96985.73,94364.22,119310.06,0.28,5.48,1.01,2925925.22
2022-06-16,104401.41,68232.77,98278.28,133566.84,162320.3,0.26,5.48,1.01,2957079.68
2022-06-17,136195.27,144449.9,112316.5,138232.85,166194.07,0.25,5.49,1.01,2885532.16
2022-06-18,75491.93,158877.62,93067.92,94849.79,102389.49,0.23,5.5,1.01,2913784.42
2022-06-19,111060.2,100110.87,141795.44,132954.55,15099.67,0.21,5.5,1.01,2942578.52
2022-06-20,88199.84,130343.89,125180.47,110729.84,137104.97,0.2,5.5,1.01,2874110.37
2022-06-21,100862.34,140244.28,126184.73,101935.18,83788.71,0.18,5.51,1.01,2842184.66
2022-06-22,138353.56,77725.47,71015.3,127196.32,75955.48,0.16,5.52,1.01,2762790.09
2022-06-23,105732.97,85440.82,97618.35,102167.56,88046.64,0.15,5.52,1.01,2836913.41
2022-06-24,101393.1,136926.24,90986.02,161734.34,86600.71,0.13,5.52,1.01,2875264.76
2022-06-25,59204.32,150550.43,69831.96,56847.66,118368.09,0.11,5.53,1.01,2874376.03
2022-06-26,122387.61,116886.43,110804.93,84544.87,53216.93,0.09,5.54,1.0,2845293.96
2022-06-27,119364.53,73605.57,83870.63,96204.43,67668.38,0.08,5.54,1.0,2785975.23
2022-06-28,164897.64,159611.83,119662.11,113183.58,110294.76,0.06,5.54,1.0,2707150.12
2022-06-29,90766.65,84070.87,67894.25,138038.81,118688.32,0.04,5.55,1.0,2774170.17
2022-06-30,106574.51,89945.87,151571.22,99268.04,119246.25,0.03,5.56,1.0,2776645.72
2022-07-01,107481.51,110270.14,73110.02,57333.11,76388.91,0.01,5.56,1.0,2769143.3
2022-07-02,147323.6,146624.81,106579.07,125275.42,70652.03,-0.01,5.56,1.0,2808642.45
2022-07-03,97141.13,125619.28,123755.78,122648.76,84800.95,-0.03,5.57,1.0,2869923.84
2022-07-04,108370.65,112445.97,82880.79,41744.24,107196.18,-0.04,5.58,1.0,2769745.36
2022-07-05,118236.9,113898.66,125574.06,99885.88,144564.32,-0.06,5.58,1.0,2745667.9
2022-07-06,105598.27,101305.44,63124.49,52295.75,38576.88,-0.08,5.58,1.0,2736487.91
2022-07-07,86606.99,116744.19,143563.53,80060.47,93378.14,-0.09,5.59,1.0,2748625.3
2022-07-08,105822.7,24113.2,100424.48,72915.73,60019.65,-0.11,5.6,0.99,2693962.89
2022-07-09,132208.95,91101.78,82107.66,124277.94,50432.72,-0.13,5.6,0.99,2734377.32
2022-07-10,69204.54,107239.66,91024.55,103504.91,129008.7,-0.15,5.6,0.99,2743918.15
2022-07-11,103989.09,65469.58,124267.58,61432.27,116338.74,-0.16,5.61,0.99,2724895.28
2022-07-12,78996.38,111589.7,82466.34,126401.98,113483.01,-0.18,5.62,0.99,2730347.69
2022-07-13,135851.4,93865.86,77519.27,56985.83,127630.78,-0.2,5.62,0.99,2722246.34
2022-07-14,54304.39,152664.27,93353.9,109903.41,85608.43,-0.21,5.62,0.99,2605084.16
2022-07-15,83232.34,147190.59,64691.14,75579.68,87020.87,-0.23,5.63,0.99,2718676.72
2022-07-16,111316.36,86025.83,154616.32,89029.69,165571.92,-0.25,5.64,0.99,2646473.83
2022-07-17,146965.72,95474.87,83008.16,115128.12,92602.87,-0.26,5.64,0.99,2618463.43
2022-07-18,98027.49,97781.57,124948.5,115643.48,122053.96,-0.28,5.64,0.99,2611305.98
2022-07-19,83344.01,86450.22,106284.1,140109.07,100191.45,-0.3,5.65,0.99,2681523.68
2022-07-20,156434.71,105850.75,70463.98,97532.39,44552.24,-0.31,5.66,0.98,2642083.42
2022-07-21,56559.58,77251.54,99821.36,109193.53,38661.13,-0.33,5.66,0.98,2562529.31
2022-07-22,34035.82,66081.54,123520.08,86867.88,82630.47,-0.35,5.66,0.98,2663997.98
2022-07-23,113200.43,118681.34,94352.16,105459.7,131683.04,-0.36,5.67,0.98,2561639.44
2022-07-24,84938.37,118885.89,135793.39,113184.58,123648.75,-0.38,5.68,0.98,2634192.2
2022-07-25,69363.02,75870.53,130645.46,97050.7,127422.31,-0.39,5.68,0.98,2632767.44
2022-07-26,121250.69,126860.66,127567.45,45887.49,70388.61,-0.41,5.68,0.98,2658825.5
2022-07-27,107314.02,81052.67,86210.3,109944.13,148476.17,-0.43,5.69,0.98,2697400.09
2022-07-28,83077.64,107594.96,67604.73,110936.84,71053.2,-0.44,5.7,0.98,2533918.69
2022-07-29,61590.87,124610.32,81592.37,79594.8,106384.73,-0.46,5.7,0.98,2593435.44
2022-07-30,126173.72,98991.62,105887.23,61468.39,99689.43,-0.47,5.7,0.98,2576221.29
2022-07-31,119506.04,113642.23,116373.6,144276.37,94783.79,-0.49,5.71,0.98,2605779.07
2022-08-01,97024.72,84507.11,34852.86,114743.37,140157.76,-0.5,5.72,0.97,2589005.16
2022-08-02,155399.11,94106.0,99756.6,93127.57,78846.68,-0.52,5.72,0.97,2554804.04
2022-08-03,67897.46,93824.22,104742.68,65889.01,59511.84,-0.53,5.72,0.97,2544677.03
2022-08-04,54234.24,77602.65,91673.67,75345.56,100599.86,-0.55,5.73,0.97,2505274.08
2022-08-05,79242.76,94696.78,138738.22,139077.71,88005.2,-0.56,5.74,0.97,2604950.21
2022-08-06,98632.42,53541.45,112653.4,104129.86,201321.49,-0.57,5.74,0.97,2573065.62
2022-08-07,107300.18,85265.39,139305.76,83482.39,120295.22,-0.59,5.74,0.97,2590632.31
2022-08-08,92762.92,91453.74,93521.18,115290.68,87719.78,-0.6,5.75,0.97,2523954.69
2022-08-09,110561.66,92314.61,128124.32,75568.05,68316.65,-0.62,5.76,0.97,2501457.68
2022-08-10,62453.82,92755.08,149051.99,145025.29,43591.35,-0.63,5.76,0.97,2475304.97
2022-08-11,143312.94,98147.07,139350.8,140584.02,69243.43,-0.64,5.76,0.97,2542186.33
2022-08-12,97535.46,114383.25,67235.75,86002.78,103448.25,-0.66,5.77,0.97,2467370.62
2022-08-13,133518.87,126235.51,92389.72,81139.89,142819.86,-0.67,5.78,0.97,2607015.77
2022-08-14,110281.76,80507.04,89645.06,21456.0,133650.67,-0.68,5.78,0.97,2444526.76
2022-08-15,113702.6,63903.97,114677.64,55552.58,106872.84,-0.69,5.78,0.97,2519024.48
2022-08-16,117093.02,68738.67,120590.61,59815.91,90304.97,-0.71,5.79,0.96,2579224.75
2022-08-17,113431.26,85383.91,74833.22,104055.71,108064.37,-0.72,5.8,0.96,2526486.8
2022-08-18,119281.68,89442.36,102035.16,90212.99,84440.86,-0.73,5.8,0.96,2501077.94
2022-08-19,139874.58,76900.12,39402.18,59639.94,151550.92,-0.74,5.8,0.96,2439745.19
2022-08-20,105895.64,61116.5,143258.35,91565.08,94324.29,-0.75,5.81,0.96,2415071.39
2022-08-21,121270.11,86316.38,84628.77,115160.11,97409.86,-0.76,5.82,0.96,2518769.53
2022-08-22,97307.93,105442.8,101675.92,115835.18,33525.33,-0.77,5.82,0.96,2551800.04
2022-08-23,143203.52,117850.88,90710.51,43009.89,94136.95,-0.79,5.82,0.96,2450895.99
2022-08-24,79708.23,83277.31,134380.83,96152.1,125094.52,-0.8,5.83,0.96,2412352.97
2022-08-25,154028.21,87610.07,14874.81,58499.78,67968.32,-0.81,5.84,0.96,2342988.19
2022-08-26,98795.26,72199.05,99501.69,127051.86,77478.39,-0.82,5.84,0.96,2413574.39
2022-08-27,57076.75,99056.82,96825.44,123524.39,123781.33,-0.83,5.84,0.96,2453771.98
2022-08-28,103843.13,74547.14,86390.91,73059.18,55700.28,-0.84,5.85,0.96,2536380.98
2022-08-29,79568.45,117193.83,151786.8,77018.64,131734.03,-0.85,5.86,0.96,2487181.07
2022-08-30,125219.31,46424.01,73380.12,86161.99,84035.68,-0.85,5.86,0.96,2466008.67
2022-08-31,80421.28,89211.11,123153.89,32416.2,88342.95,-0.86,5.86,0.96,2428110.87
2022-09-01,86614.5,109033.22,110687.58,110079.05,66283.65,-0.87,5.87,0.96,2416454.62
2022-09-02,43313.78,105515.04,137845.58,91814.66,111341.39,-0.88,5.88,0.96,2513526.07
2022-09-03,86430.81,180791.01,79984.33,129105.25,173796.16,-0.89,5.88,0.96,2451047.77
2022-09-04,27283.62,110494.0,78010.93,67047.72,123444.92,-0.9,5.88,0.96,2333785.03
2022-09-05,52482.92,69878.36,132882.1,81426.31,74071.44,-0.9,5.89,0.95,2403281.33
2022-09-06,122812.44,97136.07,112759.64,54804.24,134068.62,-0.91,5.9,0.95,2392230.73
2022-09-07,123574.0,46712.61,53651.88,69871.28,90499.61,-0.92,5.9,0.95,2406152.34
2022-09-08,112763.73,97582.01,83820.85,64540.54,141234.55,-0.92,5.9,0.95,2460077.69
2022-09-09,70990.72,75008.32,111591.48,129879.21,124200.29,-0.93,5.91,0.95,2425169.74
2022-09-10,98568.66,127461.71,125132.93,79052.14,11705.75,-0.94,5.92,0.95,2425452.98
2022-09-11,99891.92,83513.79,79623.08,103725.27,69877.61,-0.94,5.92,0.95,2493869.7
2022-09-12,65249.06,96497.02,12572.32,88577.1,128331.56,-0.95,5.92,0.95,2392419.1
2022-09-13,145101.95,80933.26,115696.7,61916.04,104549.72,-0.95,5.93,0.95,2519646.29
2022-09-14,126320.87,152165.54,63390.38,94950.99,69287.32,-0.96,5.94,0.95,2392213.33
2022-09-15,93371.07,90362.72,39479.84,117973.1,80992.31,-0.96,5.94,0.95,2429730.31
2022-09-16,100806.58,154976.71,15030.22,63767.22,42812.9,-0.97,5.94,0.95,2410852.3
2022-09-17,106251.48,124424.55,124419.43,124273.38,97348.8,-0.97,5.95,0.95,2430877.13
2022-09-18,38747.95,114462.0,103858.52,74508.37,166320.69,-0.98,5.96,0.95,2446881.08
2022-09-19,92584.68,111061.99,93230.31,85510.48,124148.0,-0.98,5.96,0.95,2446441.62
2022-09-20,79540.47,111813.92,141670.73,115920.49,165712.51,-0.98,5.96,0.95,2387346.05
2022-09-21,69951.4,42169.82,119119.74,80096.92,126471.91,-0.99,5.97,0.95,2369262.33
2022-09-22,91566.99,91633.5,148489.0,101127.25,130824.38,-0.99,5.98,0.95,2551128.34
2022-09-23,153930.6,125354.74,58217.94,90559.28,159222.36,-0.99,5.98,0.95,2402487.84
2022-09-24,119225.29,98533.08,98963.48,103881.04,111317.9,-0.99,5.98,0.95,2462521.47
2022-09-25,82864.63,57844.3,51498.6,28577.83,94383.18,-1.0,5.99,0.95,2348209.38
2022-09-26,117177.48,98427.87,93118.53,45109.55,130979.73,-1.0,6.0,0.95,2415799.62
2022-09-27,141980.66,151123.17,92541.52,118479.01,143615.21,-1.0,6.0,0.95,2424767.26
2022-09-28,127739.01,137406.75,118798.41,131115.44,85601.06,-1.0,6.0,0.95,2456273.61
2022-09-29,101788.91,98139.88,101366.92,72685.4,78352.93,-1.0,6.01,0.95,2298174.95
2022-09-30,80591.9,128543.48,118702.21,92679.15,104165.68,-1.0,6.02,0.95,2444429.44
2022-10-01,120946.7,89004.79,121103.2,108841.58,124944.97,-1.0,6.02,0.95,2380620.24
2022-10-02,111804.56,48883.85,164647.86,120796.53,123942.73,-1.0,6.02,0.95,2456470.07
2022-10-03,126855.8,72266.02,90541.1,39169.68,57274.97,-1.0,6.03,0.95,2390742.71
2022-10-04,119055.15,146886.66,71769.32,73418.79,157348.18,-1.0,6.04,0.95,2402253.03
2022-10-05,131486.58,91780.21,107382.51,90022.62,80765.05,-1.0,6.04,0.95,2433975.25
2022-10-06,83942.94,92698.48,75931.6,121094.21,92048.05,-1.0,6.04,0.95,2397831.51
2022-10-07,139521.82,91004.85,144458.82,174952.91,72920.37,-0.99,6.05,0.95,2429624.99
2022-10-08,105927.99,157124.1,91503.46,93159.83,180949.87,-0.99,6.06,0.95,2396848.9
2022-10-09,162257.83,148778.77,83032.71,57790.68,107262.12,-0.99,6.06,0.95,2368137.68
2022-10-10,79324.37,166563.41,85860.53,112068.04,74470.75,-0.99,6.06,0.95,2514135.31
2022-10-11,152078.91,95228.64,121552.52,139629.87,125917.71,-0.98,6.07,0.95,2402039.2
2022-10-12,105937.32,108868.73,95267.59,103240.42,123074.07,-0.98,6.08,0.95,2461674.55
2022-10-13,80457.46,54500.72,80750.0,72800.54,94368.19,-0.98,6.08,0.95,2512182.96
2022-10-14,85483.42,144308.03,149960.56,128739.82,125218.2,-0.97,6.08,0.95,2447884.47
2022-10-15,90389.58,64966.61,74314.9,119906.37,75241.24,-0.97,6.09,0.95,2441629.12
2022-10-16,112724.98,106503.27,101066.98,69217.57,85212.45,-0.97,6.1,0.95,2498618.28
2022-10-17,115685.06,67080.92,119569.18,111442.77,39693.5,-0.96,6.1,0.95,2547784.73
2022-10-18,82789.0,82334.0,51059.95,129917.97,60281.47,-0.96,6.1,0.95,2438166.6
2022-10-19,99269.36,74882.13,114407.82,135456.7,154228.92,-0.95,6.11,0.95,2494032.08
2022-10-20,164268.11,81763.74,68346.77,98006.53,149242.86,-0.95,6.12,0.95,2419984.04
2022-10-21,151826.3,83826.32,124683.48,89257.62,101973.66,-0.94,6.12,0.95,2492180.22
2022-10-22,113089.71,83551.94,71120.47,136818.21,149887.94,-0.93,6.12,0.95,2518943.76
2022-10-23,101140.1,125000.02,120783.07,63695.18,95197.77,-0.93,6.13,0.95,2480057.23
2022-10-24,103600.94,66854.12,133174.99,113157.38,92697.69,-0.92,6.14,0.95,2505654.94
2022-10-25,118405.54,106616.24,125843.1,58899.2,101695.32,-0.91,6.14,0.95,2463970.2
2022-10-26,69316.22,136538.77,107539.5,131961.29,96252.35,-0.91,6.14,0.95,2544272.9
2022-10-27,92278.7,84604.11,93060.97,92258.63,93544.11,-0.9,6.15,0.96,2599401.02
2022-10-28,49942.48,78462.43,82707.41,138057.5,134301.94,-0.89,6.16,0.96,2498116.0
2022-10-29,111976.69,93084.26,144131.04,114742.38,104504.07,-0.88,6.16,0.96,2528355.66
2022-10-30,119415.88,135391.76,79015.14,63303.39,121374.45,-0.88,6.16,0.96,2591290.87
2022-10-31,85504.41,105823.23,68888.02,142738.83,130941.42,-0.87,6.17,0.96,2633600.24
2022-11-01,147219.6,84063.57,119961.07,146537.36,111645.57,-0.86,6.18,0.96,2505325.66
2022-11-02,63227.03,114516.3,76115.9,126468.59,70891.86,-0.85,6.18,0.96,2578691.64
2022-11-03,56068.75,66931.24,71498.1,77152.36,59414.02,-0.84,6.18,0.96,2608588.94
2022-11-04,106733.55,120440.79,56691.87,90819.58,104463.42,-0.83,6.19,0.96,2596786.43
2022-11-05,131412.95,112258.22,85512.7,104362.82,94862.31,-0.82,6.2,0.96,2485660.64
2022-11-06,150517.83,90765.75,97518.55,78888.69,102621.74,-0.81,6.2,0.96,2642319.02
2022-11-07,86233.47,74842.43,107292.75,150770.4,99518.38,-0.8,6.2,0.96,2701148.12
2022-11-08,132360.43,73399.57,128539.19,104329.79,177507.21,-0.79,6.21,0.96,2639082.87
2022-11-09,98844.75,116044.52,115806.94,18899.56,60093.21,-0.78,6.22,0.96,2589913.36
2022-11-10,94821.18,136869.42,94273.83,110180.67,40301.61,-0.77,6.22,0.96,2624181.06
2022-11-11,126509.8,80880.77,94054.13,89555.28,109971.31,-0.76,6.22,0.96,2746850.27
2022-11-12,119569.69,113751.6,115304.72,97752.2,88707.32,-0.75,6.23,0.96,2712517.5
2022-11-13,52708.24,37389.19,138177.1,88941.42,109482.04,-0.74,6.24,0.96,2707831.54
2022-11-14,144296.21,82461.47,103789.43,124211.39,117516.49,-0.72,6.24,0.96,2702607.26
2022-11-15,141402.74,99068.23,85926.07,133590.63,138523.14,-0.71,6.24,0.96,2660829.97
2022-11-16,81233.12,72709.5,70214.02,108491.59,54783.23,-0.7,6.25,0.97,2693100.93
2022-11-17,111874.11,71904.81,56643.84,89820.66,83298.46,-0.69,6.26,0.97,2708617.6
2022-11-18,114820.91,79966.61,119988.09,98759.88,112862.84,-0.67,6.26,0.97,2749516.85
2022-11-19,107820.21,108765.78,117339.36,100587.99,123113.91,-0.66,6.26,0.97,2807147.0
2022-11-20,83490.85,94380.13,117320.91,75927.1,165803.49,-0.65,6.27,0.97,2797418.0
2022-11-21,79851.3,32853.06,96140.22,117367.86,128671.12,-0.64,6.28,0.97,2680467.52
2022-11-22,99233.38,36379.0,142208.04,113801.27,98296.34,-0.62,6.28,0.97,2772706.53
2022-11-23,135181.87,81794.04,85476.45,146213.24,73286.93,-0.61,6.28,0.97,2808547.64
2022-11-24,116308.0,113730.6,128658.08,137660.49,83071.3,-0.59,6.29,0.97,2812986.13
2022-11-25,88881.57,17574.85,98837.71,79429.75,82218.92,-0.58,6.3,0.97,2761043.94
2022-11-26,123150.96,85008.09,81749.48,124608.95,119657.01,-0.57,6.3,0.97,2948801.87
2022-11-27,14543.72,84212.56,117775.91,71471.4,107709.92,-0.55,6.3,0.97,2749958.3
2022-11-28,134462.97,141650.13,112289.08,120877.96,60290.51,-0.54,6.31,0.97,2770493.8
2022-11-29,47808.59,88449.35,110709.18,84501.57,86922.96,-0.52,6.32,0.97,2847295.37
2022-11-30,89126.77,111489.67,102438.35,69302.4,126326.43,-0.51,6.32,0.97,2952538.75
2022-12-01,66409.9,104237.71,98863.21,108401.36,110549.87,-0.49,6.32,0.98,2816090.09
2022-12-02,61159.56,36083.01,171651.16,19762.99,117059.34,-0.48,6.33,0.98,2855925.82
2022-12-03,134824.8,123046.22,135527.7,47470.73,111487.65,-0.46,6.34,0.98,2934514.18
2022-12-04,85968.96,106461.9,121684.81,94675.24,148792.92,-0.45,6.34,0.98,2891300.62
2022-12-05,110395.12,115248.06,103353.97,102473.25,107081.29,-0.43,6.34,0.98,2887117.91
2022-12-06,98592.38,217787.13,130214.72,88920.44,88419.32,-0.42,6.35,0.98,2943892.2
2022-12-07,114311.22,37476.61,115539.84,52616.91,72527.35,-0.4,6.36,0.98,2941104.26
2022-12-08,102304.66,151740.9,100786.14,75463.24,107488.28,-0.39,6.36,0.98,2990972.12
2022-12-09,61510.23,91376.57,90893.07,111736.28,26778.88,-0.37,6.36,0.98,3016096.26
2022-12-10,129888.0,108619.87,97572.48,117453.45,94471.33,-0.35,6.37,0.98,2979044.78
2022-12-11,85187.3,98634.63,4887.23,99513.31,93824.8,-0.34,6.38,0.98,2990548.94
2022-12-12,53302.54,87272.91,106318.03,134705.01,59065.87,-0.32,6.38,0.98,2999030.21
2022-12-13,87156.55,82905.01,85345.72,111921.91,72152.02,-0.3,6.38,0.98,3025234.81
2022-12-14,145022.79,109885.26,147780.1,77576.33,124289.73,-0.29,6.39,0.99,3016079.56
2022-12-15,125506.65,54484.79,100580.32,91584.94,106921.35,-0.27,6.4,0.99,3025919.42
2022-12-16,89540.44,122517.38,64331.1,57914.02,103053.65,-0.26,6.4,0.99,3098494.01
2022-12-17,89522.27,87514.17,98503.6,96755.83,109190.43,-0.24,6.4,0.99,3127262.43
2022-12-18,90350.95,66097.92,68616.37,133363.02,102778.83,-0.22,6.41,0.99,2988951.26
2022-12-19,162302.44,86499.61,114202.22,120558.7,137285.88,-0.21,6.42,0.99,3077778.19
2022-12-20,111458.06,137714.48,108728.42,142060.28,103702.88,-0.19,6.42,0.99,3055863.36
2022-12-21,112901.25,83939.95,128735.19,90913.44,56253.61,-0.17,6.42,0.99,3087840.41
2022-12-22,130908.5,110753.61,76273.55,140382.99,148903.9,-0.15,6.43,0.99,3136673.09
2022-12-23,107163.67,78071.31,101020.24,94200.87,111110.21,-0.14,6.44,0.99,3163241.63
2022-12-24,92228.74,122737.66,59049.35,144147.55,82322.39,-0.12,6.44,0.99,3137447.22
2022-12-25,94109.5,120565.23,121044.84,99344.3,62397.95,-0.1,6.44,0.99,3060728.78
2022-12-26,97851.96,155458.26,115566.14,121216.94,111877.43,-0.09,6.45,1.0,3121541.12
2022-12-27,98883.33,94733.08,114874.15,144253.37,96484.84,-0.07,6.46,1.0,3228068.09
2022-12-28,121828.89,120059.64,100048.57,94197.17,147224.4,-0.05,6.46,1.0,3059720.76
2022-12-29,101558.38,102942.03,112443.19,106551.67,89622.78,-0.03,6.46,1.0,3269658.38
2022-12-30,121979.2,138876.15,148130.17,138665.9,74878.58,-0.02,6.47,1.0,3249936.43
2022-12-31,97578.5,78435.03,91447.17,96009.91,126873.89,0.0,6.48,1.0,3303311.02
2023-01-01,102359.06,122350.16,104159.36,60373.23,127758.46,0.02,6.48,1.0,3241237.67
2023-01-02,40053.98,94159.08,67416.21,164290.21,105059.54,0.03,6.48,1.0,3161792.71
2023-01-03,127489.83,98074.35,73952.17,85907.07,120290.71,0.05,6.49,1.0,3300108.01
2023-01-04,110394.65,102752.57,102934.4,104762.68,98869.39,0.07,6.5,1.0,3356075.85
2023-01-05,129940.3,107567.21,133118.01,134680.2,107015.95,0.09,6.5,1.0,3352355.73
2023-01-06,13112.34,96513.13,92311.58,81745.18,134949.73,0.1,6.5,1.01,3286780.87
2023-01-07,162651.24,106441.4,92922.5,69763.96,118759.55,0.12,6.51,1.01,3338066.14
2023-01-08,95812.31,147343.54,87793.44,107612.12,94921.77,0.14,6.52,1.01,3320911.51
2023-01-09,133245.48,129563.49,83957.3,46207.71,140570.88,0.15,6.52,1.01,3320424.54
2023-01-10,68802.82,126074.64,108849.14,91362.82,29054.34,0.17,6.52,1.01,3422997.67
2023-01-11,118383.22,86333.81,55082.27,107351.16,161562.2,0.19,6.53,1.01,3329194.4
2023-01-12,68397.53,73322.78,138428.19,91901.44,48821.23,0.21,6.54,1.01,3358221.72
